pl_orbper,pl_rade,pl_tranmid,pl_trandep,st_teff,st_rad,st_logg,ra,dec
3.4712802624,4.2314265,2459281.403586,0.42803883,3696.0,0.563,4.68275,169.117028,-3.9754405
3.47114,4.13,2456809.8845,,3939.0,0.57,4.698,169.117028,-3.9754405
2.19945,2.6,2456810.3943,0.163,,0.61,,169.117028,-3.9754405
2.198884,2.42,2456810.4059,,3840.6,0.542,,169.117028,-3.9754405
5.657,2.433,2456811.7094,,5912.0,1.58,4.101,174.011661,-2.5209338
5.65706,2.16,2456811.7187,,5989.0,1.09,,174.011661,-2.5209338
5.65688,2.72,2456811.7176,,5912.0,1.58,4.101,174.011661,-2.5209338
5.65621,3.13,2456811.7221,0.03342,,1.617,,174.011661,-2.5209338
5.656256,2.08,2456811.72,0.0342,5840.0,1.03,,174.011661,-2.5209338
5.656304,2.93920584,2456811.72011,,5722.0,1.561446,4.02,174.011661,-2.5209338
1.7292591,11.0,2456811.255,2.37,4271.0,0.66,,169.6327547,-1.7740582
1.72926812424,12.6001269,2459526.191553,2.30432055,4377.0,0.766495,4.50156,169.6327547,-1.7740582
1.7292577,11.4,2456811.25551,2.406,,0.729,,169.6327547,-1.7740582
1.7292684,6.71,2456809.52604,,4103.0,0.445,4.824,169.6327547,-1.7740582
1.729257,10.44,2456809.526,,4262.1,0.685548,,169.6327547,-1.7740582
19.15344,2.04,2456815.3412,,6445.0,1.12,,174.2662454,-0.90721
19.1541,2.05,2456815.3353,,6256.0,1.29,4.198,174.2662454,-0.90721
19.153,2.4,2456815.3395,0.0333,,1.25,,174.2662454,-0.90721
19.153765,2.65,2456815.337,0.034,6234.0,1.32,,174.2662454,-0.90721
19.15454,2.47140597,2456815.33639,,6114.0,1.328888,4.11,174.2662454,-0.90721
31.6372,1.89,2456825.703,,5054.0,0.76,4.544,168.5825696,2.7805614
31.6551,2.48,2456825.6892,0.0999,,0.774,,168.5825696,2.7805614
31.646306,2.53,2456825.694,0.1,4810.0,0.73,,168.5825696,2.7805614
20.5065,2.24,2456817.4859,,4899.0,0.73,4.603,176.1233077,3.2723812
20.507693,2.78,2456817.482,0.124,4728.0,0.72,,176.1233077,3.2723812
20.5107,2.23,2456817.4772,0.1104,,0.662,,176.1233077,3.2723812
2.770522,3.19,2456812.7938,0.209,,0.696,,177.3202331,3.4755183
2.7706297,3.36,2456812.793,0.213,4329.0,0.67,,177.3202331,3.4755183
2.77065,1.93,2456810.0203,,4175.0,0.45,4.81,177.3202331,3.4755183
5.73597,1.5,2456808.8602,,4021.0,0.462,4.823,169.3034598,-1.8778254
5.73594,1.91,2456808.86,,3930.0,0.57,4.71,169.3034598,-1.8778254
5.73491,1.92,2456808.864,,4102.0,0.52,,169.3034598,-1.8778254
5.7348462,2.4,2456814.601,0.126,4088.0,0.62,,169.3034598,-1.8778254
5.73649,4.2,2456814.5919,0.1496,,0.532,,169.3034598,-1.8778254
10.93406,1.92,2456814.5947,,4102.0,0.52,,169.3034598,-1.8778254
10.93459,2.02,2456814.5923,0.1378,,0.532,,169.3034598,-1.8778254
10.93241,2.26,2456814.601,,3930.0,0.57,4.71,169.3034598,-1.8778254
10.9324,1.64,2456814.6012,,4021.0,0.462,4.823,169.3034598,-1.8778254
8.75198,2.29,2456819.0859,0.1337,,0.634,,169.483654,5.988289
8.7529874,2.46,2456810.333,0.119,4252.0,0.65,,169.483654,5.988289
8.7529,1.59,2456810.3311,,4326.0,0.546,4.742,169.483654,5.988289
13.008383,15.65133315,2456905.75711,,5526.0,1.420548,4.29,246.8110909,-27.9571047
13.0106,12.9,2456905.7531,,,,,246.8110909,-27.9571047
13.00819,20.1,2456905.75787,1.2279,,1.76,,246.8110909,-27.9571047
13.008278,8.68,2456905.757,1.25,4639.0,0.71,,246.8110909,-27.9571047
3.5353975,1.98,2456896.023,0.615,3260.0,0.23,,246.6114157,-24.9699462
3.53482,11.1,2456896.028,,6113.0,1.49,4.14,246.6114157,-24.9699462
3.535155,16.6,2456896.025,0.6314,,2.07,,246.6114157,-24.9699462
3.535055,18.0,2456896.02618,,7147.0,2.192,3.979,246.6114157,-24.9699462
12.20772,2.6,2456896.38582,,5263.0,0.807,4.555,244.1419684,-20.4005984
12.207632,2.47,2456896.385,0.1,4684.0,0.72,,244.1419684,-20.4005984
12.20773,2.34,2456896.385,0.1001,,0.713,,244.1419684,-20.4005984
12.2054,2.5,2456896.3911,,5269.0,0.85,4.491,244.1419684,-20.4005984
12.2091165,,2456896.382329,0.092,4555.0,0.824666,4.46164,244.1419684,-20.4005984
9.7843,1.15,2456982.936,,3798.0,0.384,4.891,338.0541631,-17.5440636
9.7833,2.6116925,2457012.2875,0.139,3990.0,0.643,4.61,338.0541631,-17.5440636
2.84947127,,2456983.419498,0.372,4279.0,0.737576,4.52788,333.7518786,-17.2508002
2.849271,4.43,2456983.4229,,4300.0,0.715,4.566,333.7518786,-17.2508002
2.8493,,2456983.4245,,4279.0,0.737576,4.52788,333.7518786,-17.2508002
2.8492816,,2457063.20281,,4456.0,0.63,4.673,333.7518786,-17.2508002
2.849274,4.38,2456983.423,,4299.98,0.715385,,333.7518786,-17.2508002
2.849282,4.75272,2459470.846025,0.401,4279.0,0.74,4.53,333.7518786,-17.2508002
2.849302,4.07,2456977.72404,0.3954,,0.662,,333.7518786,-17.2508002
2.8492818,4.43,2456980.574,0.389,4237.0,0.65,,333.7518786,-17.2508002
2.849258,3.82,2456983.42298,,4456.0,0.63,4.673,333.7518786,-17.2508002
9.0073,2.30905002,2457011.3568,0.099,4413.0,0.671,4.629,342.6918241,-14.0700007
9.007156,2.53,2456984.335,0.118,4388.0,0.68,,342.6918241,-14.0700007
9.0063,2.1,2456984.336,,4434.0,0.621,4.68,342.6918241,-14.0700007
9.0074,2.18,2456984.3335,0.1254,,0.599,,342.6918241,-14.0700007
7.0525273,2.62,2456979.923,0.1,4998.0,0.76,,333.8218395,-14.049857
7.05254,2.68,2456986.9763,,5413.0,0.86,4.522,333.8218395,-14.049857
7.05235,2.72,2456979.92418,0.103,,0.837,,333.8218395,-14.049857
7.052475,2.59425303,2456979.92339,,5134.0,0.803348,4.54,333.8218395,-14.049857
7.05240378,,2456986.977337,0.098,5020.0,0.836424,4.51438,333.8218395,-14.049857
2.53726,1.62,2456982.12,,5413.0,0.86,4.522,333.8218395,-14.049857
2.537071,1.62512091,2456979.58615,,5134.0,0.803348,4.54,333.8218395,-14.049857
2.5370422,1.64,2456979.587,0.0393,4998.0,0.76,,333.8218395,-14.049857
2.53712,1.71,2456979.585,0.0375,,0.837,,333.8218395,-14.049857
22.881145,1.78,2456998.068,0.0462,4998.0,0.76,,333.8218395,-14.049857
22.882,1.84,2456998.0691,0.0425,,0.837,,333.8218395,-14.049857
22.88159,1.75221592,2456998.0672,,5134.0,0.803348,4.54,333.8218395,-14.049857
22.8827,1.71,2456998.0703,,5413.0,0.86,4.522,333.8218395,-14.049857
20.6921,2.41,2456987.0603,,5055.0,0.731,4.592,338.94255,-14.027727
20.6915,2.1,2456987.0545,0.0986,,0.64,,338.94255,-14.027727
20.698453,2.69,2456987.055,0.115,4775.0,0.73,,338.94255,-14.027727
11.2954,2.3,2456986.7095,,5055.0,0.731,4.592,338.94255,-14.027727
11.29665,2.08,2456986.7061,0.094,,0.64,,338.94255,-14.027727
11.295158,2.47,2456986.71,0.0967,4775.0,0.73,,338.94255,-14.027727
30.9349,2.5,2456827.513,,5767.0,1.01,4.398,178.1921152,-1.1984418
30.9403,2.44,2456827.5014,0.0724,,0.8649,,178.1921152,-1.1984418
30.944648,3.06,2456827.497,0.0845,5710.0,0.96,,178.1921152,-1.1984418
30.944593,2.31215242,2456827.49723,,5617.0,0.86302,4.67,178.1921152,-1.1984418
30.94191,2.5,2456827.5014,0.068,5850.0,0.96,,178.1921152,-1.1984418
3.0026,,2456982.0598,,5630.0,1.45479,4.11247,338.6062312,-13.7318044
3.0026215,14.0672,2459468.229719,0.504,5630.0,1.45,4.11,338.6062312,-13.7318044
3.00234671,,2456982.062133,0.44,5630.0,1.45479,4.11247,338.6062312,-13.7318044
3.0026376,6.45,2456982.06,0.479,5425.0,0.86,,338.6062312,-13.7318044
3.002627,9.9,2456982.05993,,5749.0,1.47,4.139,338.6062312,-13.7318044
3.002654,10.45,2456979.05672,0.4774,,1.525,,338.6062312,-13.7318044
3.00265,7.655747,2456928.0593,,5500.0,1.12,4.07,338.6062312,-13.7318044
2.573413,1.93284331,2456980.64006,,5761.0,1.015751,4.38,339.6748444,-13.5600447
2.5735352,1.94,2456980.638,0.0348,5680.0,0.95,,339.6748444,-13.5600447
2.57336,1.92,2456983.214,,5748.0,0.995,4.38,339.6748444,-13.5600447
2.57275378,,2456983.224737,0.022,5718.0,1.00125,4.44558,339.6748444,-13.5600447
2.57302,2.48,2456983.2196,,6293.0,1.36,4.25,339.6748444,-13.5600447
2.57333,2.03,2456978.0676,0.0364,,1.046,,339.6748444,-13.5600447
6.67199,2.02,2456982.685,,4455.0,0.696,4.57,334.3645089,-12.1874776
6.6717686,2.18,2456982.686,0.0831,4500.0,0.69,,334.3645089,-12.1874776
6.67010938,,2456982.692936,0.074,4555.0,0.695645,4.60942,334.3645089,-12.1874776
6.671774,1.92561267,2456982.68564,,4636.0,0.647947,4.7,334.3645089,-12.1874776
6.67196,1.697,2456982.68502,0.0788,,0.577,,334.3645089,-12.1874776
6.67202,2.14,2456982.6843,,4880.0,0.73,4.604,334.3645089,-12.1874776
16.19803,1.73,2456991.5447,0.0828,,0.577,,334.3645089,-12.1874776
16.1966,2.14,2456991.5442,,4880.0,0.73,4.604,334.3645089,-12.1874776
16.197189,2.11,2456991.545,0.0776,4500.0,0.69,,334.3645089,-12.1874776
16.197201,1.89069587,2456991.54483,,4636.0,0.647947,4.7,334.3645089,-12.1874776
16.19697,1.99,2456991.5453,,4455.0,0.696,4.57,334.3645089,-12.1874776
20.2653,2.89,2456989.5813,0.0481,,1.269,,333.4267738,-12.0663429
20.257,3.22,2456989.5929,,6771.0,1.63,4.15,333.4267738,-12.0663429
20.258209,2.08,2456989.584,0.0402,5686.0,0.95,,333.4267738,-12.0663429
25.4556,3.9,2456983.6454,,6771.0,1.63,4.15,333.4267738,-12.0663429
25.457815,2.99,2456983.646,0.0829,5686.0,0.95,,333.4267738,-12.0663429
25.4569,3.66,2456983.6453,0.079,,1.269,,333.4267738,-12.0663429
6.53147301,,2456986.187975,0.072,5391.0,0.875405,4.52678,332.4138478,-11.4286687
6.5311178,2.85,2456979.662,0.101,5313.0,0.82,,332.4138478,-11.4286687
6.53142,2.79,2456979.6593,0.095,,0.867,,332.4138478,-11.4286687
6.53044,2.07,2456986.1918,,5312.0,0.726,4.576,332.4138478,-11.4286687
12.647815,1.38162499,2456986.3277,,4799.0,0.668753,4.55,333.2125206,-10.9261373
12.64655,1.47,2456986.3299,0.0391,,0.722,,333.2125206,-10.9261373
12.65309622,,2456986.321669,0.041,,,,333.2125206,-10.9261373
12.6475,1.58,2456986.3303,,5213.0,0.84,4.533,333.2125206,-10.9261373
12.647849,1.65,2456986.328,0.044,4711.0,0.72,,333.2125206,-10.9261373
5.06939,2.75,2456984.0075,,5865.0,1.79,3.99,331.5266563,-10.7115362
5.0689232,2.93,2456984.01,0.0288,6490.0,1.59,,331.5266563,-10.7115362
5.06963,2.49,,,5887.0,1.67,4.03,331.5266563,-10.7115362
5.06965,2.49,2456984.009,,5958.0,1.71,4.035,331.5266563,-10.7115362
24.38724,17.4,2456985.88403,,,,,333.6063167,-10.6527924
24.3949924,,2456985.877957,2.305,6059.0,1.53945,4.11642,333.6063167,-10.6527924
24.38752,22.4,2456985.88403,2.371,,1.43,,333.6063167,-10.6527924
24.3872,,2456985.8841,,6059.0,1.53945,4.11642,333.6063167,-10.6527924
24.387407,18.3,2456985.884,2.39,5931.0,1.09,,333.6063167,-10.6527924
8.05423,1.73,2456982.329,0.0668,,0.655,,334.0195539,-10.5673649
8.054787,1.82830556,2456982.3259,,4893.0,0.702294,4.74,334.0195539,-10.5673649
8.0549321,2.01,2456982.325,0.0653,4720.0,0.72,,334.0195539,-10.5673649
8.05428,1.58,2456982.3281,,4746.0,0.675,4.632,334.0195539,-10.5673649
7.06599,2.32,2456982.7825,,4127.0,0.491,4.786,335.7596816,-10.4886817
7.065,2.4,2456982.7863,0.221,,0.491,,335.7596816,-10.4886817
7.0658874,3.07,2456982.783,0.21,4059.0,0.61,,335.7596816,-10.4886817
28.6777,4.12,2456824.633,,5715.0,2.13,3.817,167.0937488,-1.065855
28.6911,4.3,2456824.6074,0.0681,,1.597,,167.0937488,-1.065855
28.6781,4.03523305,2456853.2946,0.058,5700.0,1.533,4.092,167.0937488,-1.065855
28.67992,2.67,2456824.6155,0.053,5772.0,0.96,,167.0937488,-1.065855
13.978518,2.75039475,2456984.44407,,5131.0,0.798574,4.53,338.4759328,-10.0849917
13.9782,2.69,2456984.4452,0.1076,,0.783,,338.4759328,-10.0849917
13.98746633,,2456984.431881,0.102,5064.0,0.792485,4.56746,338.4759328,-10.0849917
13.97876,2.77,2456984.444,0.11,5026.0,0.77,,338.4759328,-10.0849917
13.97896,2.89,2456984.4435,,5622.0,0.93,4.478,338.4759328,-10.0849917
6.9862794,3.32,2456980.388,0.291,3891.0,0.57,,341.7248656,-9.8816109
6.98541,2.15,2456987.3785,,4006.0,0.426,4.852,341.7248656,-9.8816109
5.57739,0.75,2457010.3766,,3497.0,0.232,5.048,334.6227504,-9.6120084
5.577212,1.08,2457010.376,,3360.47,0.330989,,334.6227504,-9.6120084
5.5773147,1.54,2456982.489,0.109,3563.0,0.43,,334.6227504,-9.6120084
15.189034,1.16,2456989.465,,3360.47,0.330989,,334.6227504,-9.6120084
15.1871,0.86,2456989.468,,3497.0,0.232,5.048,334.6227504,-9.6120084
7.760178,1.01,2456984.788,,3360.47,0.330989,,334.6227504,-9.6120084
7.7599,0.73,2456984.7857,,3497.0,0.232,5.048,334.6227504,-9.6120084
24.1669,0.82,2456987.046,,3497.0,0.232,5.048,334.6227504,-9.6120084
24.158868,1.29,2456987.054,,3360.47,0.330989,,334.6227504,-9.6120084
7.49569,2.71,2456980.1755,0.0589,,1.079,,335.025662,-9.0560881
7.495692,2.62539115,2456980.17657,,5844.0,1.051008,4.35,335.025662,-9.0560881
7.4956613,4.74,2456980.177,0.0603,6634.0,1.77,,335.025662,-9.0560881
7.49491004,,2456987.675542,0.058,5865.0,1.05721,4.41546,335.025662,-9.0560881
7.495,,2456987.6728,,5865.0,1.05721,4.41546,335.025662,-9.0560881
7.49543,2.45,2456987.6741,,5922.0,1.06,4.409,335.025662,-9.0560881
7.49556,2.58,2456987.6726,,5867.0,1.058,4.39,335.025662,-9.0560881
19.565557,2.95906745,2456997.99994,,5929.0,1.086156,4.24,339.9192984,-8.7145697
19.565086,2.94,2456998.001,0.0712,5804.0,1.01,,339.9192984,-8.7145697
19.5688,3.66,2456978.4251,0.0818,,1.047,,339.9192984,-8.7145697
19.5666,2.31,2456997.9992,,6060.0,0.98,4.444,339.9192984,-8.7145697
7.8142,2.67,2456983.451,,5995.0,1.56,4.118,338.844896,-7.469895
7.817949,2.54862479,2456983.42934,,6022.0,1.238022,4.26,338.844896,-7.469895
7.81751,3.08,2456983.4321,0.0392,,1.492,,338.844896,-7.469895
7.8173399,2.16,2456983.433,0.0384,5800.0,1.01,,338.844896,-7.469895
18.289,3.16,2456992.7346,0.041,,1.492,,338.844896,-7.469895
18.286069,2.62624197,2456992.74724,,6022.0,1.238022,4.26,338.844896,-7.469895
18.283257,2.31,2456992.751,0.044,5800.0,1.01,,338.844896,-7.469895
18.311,2.77,2456992.715,,5995.0,1.56,4.118,338.844896,-7.469895
11.98934,14.77,2456983.82772,0.7257,,1.726,,337.1055746,-6.0867177
11.989686,9.01,2456983.827,0.74,5700.0,0.96,,337.1055746,-6.0867177
23.9726,11.1,2456983.8337,,,,,337.1055746,-6.0867177
11.99899626,,2456983.807771,0.701,5759.0,1.57442,4.05666,337.1055746,-6.0867177
11.9897,,2456983.8263,,5759.0,1.57442,4.05666,337.1055746,-6.0867177
8.199796,2.3,2457070.80596,,4970.0,0.76,4.47,55.228521,12.572448
8.20075,2.47,2457070.8042,,5297.0,0.83,4.544,55.228521,12.572448
8.20023,2.53,2457062.60496,0.1007,,0.782,,55.228521,12.572448
8.2000844,2.4996027,2457316.80766,0.0831,5160.0,0.792,4.569,55.228521,12.572448
8.199814,2.49801045,2457070.80648,,5070.0,0.783982,4.67,55.228521,12.572448
8.2008,,2457062.6123,0.06,4865.6,0.793476,4.53827,55.228521,12.572448
8.20008746059,2.79975419,2458440.219543,0.10795927,4865.6,0.793476,4.54,55.228521,12.572448
2.29016,1.42,2457065.1444,,,,,57.2255456,13.4831393
2.294185,1.95611,2458439.0759,0.0697472,5062.0,0.707445,4.62,57.2255456,13.4831393
10.993948,3.14685573,2457070.24651,,5839.0,1.038427,4.41,55.2559307,13.5191871
10.9947,4.09,2457103.2275,,5897.0,1.265,,55.2559307,13.5191871
10.99497,3.99,2457070.2428,,5853.0,1.247,4.18,55.2559307,13.5191871
21.99036193738,4.60346552,2459456.138592,0.11223021,5294.0,1.33417,4.14669,55.2559307,13.5191871
10.994748,4.05,2457070.24341,0.088,5926.0,1.247,4.249,55.2559307,13.5191871
10.99501,4.55,2457070.2428,0.105,,1.3704,,55.2559307,13.5191871
10.99573,3.69,2457070.241,,5926.0,1.28,4.249,55.2559307,13.5191871
10.3535,3.32,2456813.6087,,5147.0,0.8,4.562,169.7935178,-0.2844389
10.353263,3.09,2456813.61,0.15,4797.0,0.73,,169.7935178,-0.2844389
10.35848367,,2456813.595802,0.149,4779.0,0.771581,4.5498,169.7935178,-0.2844389
10.35176,2.97,2456813.6119,0.078,4890.0,0.74,,169.7935178,-0.2844389
10.35239,3.58,2456813.6114,,4870.0,0.74,4.52,169.7935178,-0.2844389
10.3516,2.86,2456813.6125,0.147,,0.712,,169.7935178,-0.2844389
5.0639064,2.46,2456813.071,0.0953,4797.0,0.73,,169.7935178,-0.2844389
5.06468,2.31,2456813.0663,,,,,169.7935178,-0.2844389
5.06347,2.32,2456813.0722,0.0993,,0.712,,169.7935178,-0.2844389
5.06416,2.41,2456813.0707,,4870.0,0.74,4.52,169.7935178,-0.2844389
5.06408,2.44,2456813.0723,,5147.0,0.8,4.562,169.7935178,-0.2844389
19.0912,2.03,2457077.6099,0.0562,,0.785,,59.037486,13.5590288
19.09995,2.11327433,2457077.59265,,5377.0,0.841458,4.65,59.037486,13.5590288
19.0918,2.01,2457077.61,,5441.0,0.87,4.519,59.037486,13.5590288
5.605309,1.48914397,2457066.48596,,5377.0,0.841458,4.65,59.037486,13.5590288
5.605,1.47,2457066.4842,,5441.0,0.87,4.519,59.037486,13.5590288
5.60473,1.41,2457066.4919,0.0301,,0.785,,59.037486,13.5590288
28.8819,2.39,2457082.9257,0.0864,,0.785,,59.037486,13.5590288
28.867253,2.55211506,2457082.93709,,5377.0,0.841458,4.65,59.037486,13.5590288
6.10099028,,2457064.344968,0.077,4784.0,0.756173,4.56844,57.4854562,14.5020556
6.10241,2.38,2457064.3396,0.1076,,0.702,,57.4854562,14.5020556
6.10224,1.82,2457070.4425,,4530.0,0.631,4.668,57.4854562,14.5020556
6.102325,1.97,2457070.44,,4674.13,0.634663,,57.4854562,14.5020556
7.195834,2.6,2457069.07598,,,,,58.5148951,15.1371158
2.747227,1.71,2457067.06,,3875.75,0.547001,,59.9013782,15.5587994
2.74697,1.244,2457067.0633,,3910.0,0.424,4.863,59.9013782,15.5587994
2.747128,1.36,2457064.3154,0.092,,0.424,,59.9013782,15.5587994
10.00102551,,2457066.26638,0.163,3848.0,0.562821,4.6829,59.9013782,15.5587994
9.99791,1.7,2457066.2688,0.1462,,0.424,,59.9013782,15.5587994
9.99767,1.483,2457066.2703,,3910.0,0.424,4.863,59.9013782,15.5587994
9.997442,2.11,2457066.271,,3875.75,0.547001,,59.9013782,15.5587994
6.4215,2.41,2457071.4212,,5652.0,0.93,4.481,55.8093566,16.6344396
6.42149,2.51,2457065.0006,0.0814,,0.836,,55.8093566,16.6344396
27.86,2.03,2457068.615,,5652.0,0.93,4.481,55.8093566,16.6344396
27.8522,2.16,2457068.6225,0.0704,,0.836,,55.8093566,16.6344396
0.684541,1.36,2457061.94482,0.04,,0.671,,59.464829,18.4649505
0.684533,1.01,2457065.36846,,4268.0,0.507,4.776,59.464829,18.4649505
0.684559,1.2,2457102.33296,,4427.0,0.68,4.3,59.464829,18.4649505
0.68458757,,2457061.942054,0.027,4222.0,0.734112,4.52609,59.464829,18.4649505
0.684557,1.37,2457065.367,,4376.21,0.675849,,59.464829,18.4649505
0.684575,1.4,2457077.68807,,4462.0,0.71,4.17,59.464829,18.4649505
0.684553,1.27572042,2457064.68219,,4441.0,0.646851,4.65,59.464829,18.4649505
0.68453862616,1.4,2457065.36778,,4232.0,0.71,4.44,59.464829,18.4649505
8.775864,1.97521161,2457070.01694,,5129.0,0.721964,4.52,51.5531053,18.6355718
8.77683,1.96,2457070.0173,,5482.0,0.76,4.579,51.5531053,18.6355718
8.77709,5.1,2457070.0194,0.0865,,0.8,,51.5531053,18.6355718
9.72664,8.42,2457062.5749,0.2692,,1.508,,66.2363638,18.8273617
9.726618,7.6,2457072.30232,,5747.0,1.401,4.208,66.2363638,18.8273617
9.72739,4.6,2457072.3012,,5406.0,0.93,4.47,66.2363638,18.8273617
9.72665,7.23871,2460243.190501,0.2287,5583.6,1.45,4.11,66.2363638,18.8273617
4.61228,2.3,2457066.218,,3624.15,0.459539,,54.7514566,19.1199667
4.61244,1.27,2457066.2177,0.2194,,0.256,,54.7514566,19.1199667
4.6122,1.23,2457066.2194,,3537.0,0.256,5.022,54.7514566,19.1199667
1.095962,0.617,2457062.7201,0.0346,,0.318,,57.0671234,20.4594885
1.096026,0.615,2457066.0066,,3691.0,0.318,4.965,57.0671234,20.4594885
1.095979,1.08,2457066.008,,3677.0,0.535057,4.70687,57.0671234,20.4594885
18.4474,5.6,2456822.6744,,4052.0,0.468,4.816,176.263724,0.0054085
18.44883,1.6,2456822.6723,0.283,3468.0,0.25,,176.263724,0.0054085
18.448653,3.33,2456822.671,0.345,3765.0,0.52,,176.263724,0.0054085
18.44951,3.09,2456822.66979,0.399,,0.468,,176.263724,0.0054085
18.4498,2.25,2456822.6712,,3390.0,0.31,,176.263724,0.0054085
13.71468745,,2457064.957466,0.149,4133.13,0.650887,4.62196,59.1527391,22.4724517
13.734907,2.53,2457078.659,,4421.98,0.634754,,59.1527391,22.4724517
13.7311,2.04,2457078.6648,,4136.0,0.494,4.791,59.1527391,22.4724517
13.733314,2.6,2457078.66112,,4484.0,0.619,4.653,59.1527391,22.4724517
13.73288,2.64,2457064.929,0.1582,,0.646,,59.1527391,22.4724517
2.90022,1.36,2457063.8466,0.0389,,0.646,,59.1527391,22.4724517
2.900706,1.3,2457066.74,,4421.98,0.634754,,59.1527391,22.4724517
2.90032,1.02,2457066.7443,,4136.0,0.494,4.791,59.1527391,22.4724517
1.41929871,,2457063.873746,0.085,3326.0,0.361559,4.86273,63.2182348,24.2047218
1.419604,1.22,2457065.43,,3488.9,0.32067,,63.2182348,24.2047218
1.419714,1.18,2457062.5891,0.1565,,0.284,,63.2182348,24.2047218
1.419549,1.1,2457065.4319,,3622.0,0.284,5.0,63.2182348,24.2047218
0.701818,2.56,2457065.5807,,,,,60.0698588,25.4798898
10.134016,3.88,2457150.87837,,3548.0,0.42,4.84,129.3625717,18.9766197
10.13389,3.47,2457171.1477,,3471.0,0.402,,129.3625717,18.9766197
10.134279,14.8,2457150.87783,,,0.43,,129.3625717,18.9766197
10.1338,,2457130.61946,0.44,3411.0,0.414978,4.81298,129.3625717,18.9766197
10.135091,3.7,2457140.74083,,3410.0,0.44,,129.3625717,18.9766197
10.134231,1.76,2457150.876813,0.5276,,0.226,,129.3625717,18.9766197
10.1346454,3.31,2457140.7422121,,3566.0,0.4,4.85,129.3625717,18.9766197
10.13446,1.92,2457140.7404,0.705,,0.226,,129.3625717,18.9766197
8.406,,2457142.05,0.0556,4642.56,4.70881,,127.762837,10.8475571
8.405276,8.04276104,2457142.05522,,4836.0,2.949151,3.5,127.762837,10.8475571
,14.68379,,,,4.2,,127.762837,10.8475571
8.4071591,10.1248,2460269.511157,0.0533,4642.6,4.71,,127.762837,10.8475571
8.406726,10.61,2457142.04977,,4717.0,4.47,3.22,127.762837,10.8475571
8.4061,14.68379,,,4790.0,4.2,3.26,127.762837,10.8475571
8.40685,10.88,2457142.0487,0.068,,4.09,,127.762837,10.8475571
8.407115,13.45077684,2457722.1447,0.0891,4673.0,4.14,3.276,127.762837,10.8475571
8.406951,11.5,2457142.04845,,,4.79,,127.762837,10.8475571
8.4061,14.68379,2457142.072,,4790.0,4.2,3.26,127.762837,10.8475571
10.13682,4.6,2457145.9809,0.1043,,1.37,,126.4882114,11.5110933
10.13675,4.3,2457145.9807,,6120.0,1.311,4.23,126.4882114,11.5110933
10.136796,5.00805298,2457145.98,,6095.0,1.5082,4.09,126.4882114,11.5110933
10.13693,4.93,2457145.9796,,6103.0,1.565,4.12,126.4882114,11.5110933
10.13892836,,2457145.977028,0.095,6283.0,1.50696,4.17177,126.4882114,11.5110933
10.136527,4.5,2457145.98231,,,1.39,,126.4882114,11.5110933
10.136448,5.2,2457145.9823,,6172.0,1.57,4.13,126.4882114,11.5110933
10.1367283,5.44119,2460247.820034,0.1059,6283.0,1.51,4.17177,126.4882114,11.5110933
10.1367349,5.06645928,2457662.95321,0.093,6260.0,1.518,4.169,126.4882114,11.5110933
10.136,,2457145.985,0.0869,6283.0,1.50696,4.17177,126.4882114,11.5110933
18.24841,12.48,2457233.82582,0.193,,2.71,,208.7737624,-5.4424943
18.25,,2457233.823,0.1776,6073.27,2.73115,3.62228,208.7737624,-5.4424943
18.249,14.45961,2457233.823,,5990.0,3.1,3.67,208.7737624,-5.4424943
18.251985,11.73,2457233.82366,,6217.0,2.63,3.81,208.7737624,-5.4424943
18.248708,10.53585955,2457233.82597,,6033.0,2.276457,3.78,208.7737624,-5.4424943
18.24783,11.88151954,2458182.7133,,6069.0,2.55,3.783,208.7737624,-5.4424943
18.252213,8.3,2457233.82485,,,1.98,,208.7737624,-5.4424943
18.24901,12.37,2457233.8255,,6053.0,2.66,3.9,208.7737624,-5.4424943
